local_date,local_time,site,sl,sl_yoy,sl_video,GRSH_fd,COSH_fd,MASH_fd,SOSH_fd,SHSP_fd,GBBG_fd,HERG_fd,LAGU_fd,GUSP_fd,COTE_fd,ARTE_fd,ROTE_fd,TESP_fd,PAJA_fd,POJA_fd,WISP_fd,NOGA_fd,GRSH_fl,COSH_fl,MASH_fl,SOSH_fl,SHSP_fl,GBBG_fl,HERG_fl,LAGU_fl,GUSP_fl,COTE_fl,ARTE_fl,ROTE_fl,TESP_fl,PAJA_fl,POJA_fl,WISP_fl,NOGA_fl,GRSH_si,COSH_si,MASH_si,SOSH_si,SHSP_si,GBBG_si,HERG_si,LAGU_si,GUSP_si,COTE_si,ARTE_si,ROTE_si,TESP_si,PAJA_si,POJA_si,WISP_si,NOGA_si,HUWH_fd,MIWH_fd,FIWH_fd,NAWH_fd,WHSP_fd,GRSE_fd,HASE_fd,AWDO_fd,HAPO_fd,ABFT_fd,SNDL_fd,MOLA_fd,SHSP_fd,HUWH_sw,MIWH_sw,FIWH_sw,NAWH_sw,WHSP_sw,GRSE_sw,HASE_sw,AWDO_sw,HAPO_sw,ABFT_sw,SNDL_sw,MOLA_sw,SHSP_sw,HUWH_ot,MIWH_ot,FIWH_ot,NAWH_ot,WHSP_ot,GRSE_ot,HASE_ot,AWDO_ot,HAPO_ot,ABFT_ot,SNDL_ot,MOLA_ot,SHSP_ot,ABDU_fd,ALSP_fd,AMCO_fd,ATPU_fd,BARS_fd,BASH_fd,BBPL_fd,BLGU_fd,BLKI_fd,BLSC_fd,BLSH_fd,BLTE_fd,BOGU_fd,BRAN_fd,BUSP_fd,CANG_fd,COEI_fd,COGO_fd,COLO_fd,COMD_fd,COME_fd,COMU_fd,COSP_fd,DCCO_fd,DOVE_fd,DUSP_fd,FLYF_fd,FOTE_fd,GBHE_fd,GLGU_fd,GRYE_fd,ICGU_fd,LAND_fd,LBBG_fd,LESP_fd,LETE_fd,LETU_fd,LFPW_fd,LOSP_fd,LOTU_fd,LTDU_fd,LTJA_fd,MADE_fd,MESP_fd,MOBU_fd,NOFU_fd,NONE_fd,OSPR_fd,OTHER_fd,PHSP_fd,PIPL_fd,RAZO_fd,RBGU_fd,RBME_fd,REPH_fd,RNGR_fd,RNPH_fd,ROST_fd,RTLO_fd,SAGU_fd,SCSP_fd,SESP_fd,SEWH_fd,SHOR_fd,SONG_fd,SPSP_fd,SUSC_fd,SWSP_fd,TBMU_fd,TRES_fd,UNDO_fd,UNSH_fd,VESS_fd,WASP_fd,WHIM_fd,WWSC_fd,YBCH_fd,ABDU_fl,ALSP_fl,AMCO_fl,ATPU_fl,BARS_fl,BASH_fl,BBPL_fl,BLGU_fl,BLKI_fl,BLSC_fl,BLSH_fl,BLTE_fl,BOGU_fl,BRAN_fl,BUSP_fl,CANG_fl,COEI_fl,COGO_fl,COLO_fl,COMD_fl,COME_fl,COMU_fl,COSP_fl,DCCO_fl,DOVE_fl,DUSP_fl,FLYF_fl,FOTE_fl,GBHE_fl,GLGU_fl,GRYE_fl,ICGU_fl,LAND_fl,LBBG_fl,LESP_fl,LETE_fl,LETU_fl,LFPW_fl,LOSP_fl,LOTU_fl,LTDU_fl,LTJA_fl,MADE_fl,MESP_fl,MOBU_fl,NOFU_fl,NONE_fl,OSPR_fl,OTHER_fl,PHSP_fl,PIPL_fl,RAZO_fl,RBGU_fl,RBME_fl,REPH_fl,RNGR_fl,RNPH_fl,ROST_fl,RTLO_fl,SAGU_fl,SCSP_fl,SESP_fl,SEWH_fl,SHOR_fl,SONG_fl,SPSP_fl,SUSC_fl,SWSP_fl,TBMU_fl,TRES_fl,UNDO_fl,UNSH_fl,VESS_fl,WASP_fl,WHIM_fl,WWSC_fl,YBCH_fl,ABDU_si,ALSP_si,AMCO_si,ATPU_si,BARS_si,BASH_si,BBPL_si,BLGU_si,BLKI_si,BLSC_si,BLSH_si,BLTE_si,BOGU_si,BRAN_si,BUSP_si,CANG_si,COEI_si,COGO_si,COLO_si,COMD_si,COME_si,COMU_si,COSP_si,DCCO_si,DOVE_si,DUSP_si,FLYF_si,FOTE_si,GBHE_si,GLGU_si,GRYE_si,ICGU_si,LAND_si,LBBG_si,LESP_si,LETE_si,LETU_si,LFPW_si,LOSP_si,LOTU_si,LTDU_si,LTJA_si,MADE_si,MESP_si,MOBU_si,NOFU_si,NONE_si,OSPR_si,OTHER_si,PHSP_si,PIPL_si,RAZO_si,RBGU_si,RBME_si,REPH_si,RNGR_si,RNPH_si,ROST_si,RTLO_si,SAGU_si,SCSP_si,SESP_si,SEWH_si,SHOR_si,SONG_si,SPSP_si,SUSC_si,SWSP_si,TBMU_si,TRES_si,UNDO_si,UNSH_si,VESS_si,WASP_si,WHIM_si,WWSC_si,YBCH_si,ABDU_sw,ALSP_sw,AMCO_sw,ATPU_sw,BARS_sw,BASH_sw,BBPL_sw,BLGU_sw,BLKI_sw,BLSC_sw,BLSH_sw,BLTE_sw,BOGU_sw,BRAN_sw,BUSP_sw,CANG_sw,COEI_sw,COGO_sw,COLO_sw,COMD_sw,COME_sw,COMU_sw,COSP_sw,DCCO_sw,DOVE_sw,DUSP_sw,FLYF_sw,FOTE_sw,GBHE_sw,GLGU_sw,GRYE_sw,HERG_sw,ICGU_sw,LAND_sw,LBBG_sw,LESP_sw,LETE_sw,LETU_sw,LFPW_sw,LOSP_sw,LOTU_sw,LTDU_sw,LTJA_sw,MADE_sw,MESP_sw,MOBU_sw,NOFU_sw,NONE_sw,OSPR_sw,OTHER_sw,PHSP_sw,PIPL_sw,RAZO_sw,RBGU_sw,RBME_sw,REPH_sw,RNGR_sw,RNPH_sw,ROST_sw,RTLO_sw,SAGU_sw,SCSP_sw,SESP_sw,SEWH_sw,SHOR_sw,SONG_sw,SPSP_sw,SUSC_sw,SWSP_sw,TBMU_sw,TRES_sw,UNDO_sw,UNSH_sw,VESS_sw,WASP_sw,WHIM_sw,WWSC_sw,YBCH_sw,ABDU_ot,ALSP_ot,AMCO_ot,ATPU_ot,BARS_ot,BASH_ot,BBPL_ot,BLGU_ot,BLKI_ot,BLSC_ot,BLSH_ot,BLTE_ot,BOGU_ot,BRAN_ot,BUSP_ot,CANG_ot,COEI_ot,COGO_ot,COLO_ot,COMD_ot,COME_ot,COMU_ot,COSP_ot,DCCO_ot,DOVE_ot,DUSP_ot,FLYF_ot,FOTE_ot,GBHE_ot,GLGU_ot,GRYE_ot,HERG_ot,ICGU_ot,LAND_ot,LBBG_ot,LESP_ot,LETE_ot,LETU_ot,LFPW_ot,LOSP_ot,LOTU_ot,LTDU_ot,LTJA_ot,MADE_ot,MESP_ot,MOBU_ot,NOFU_ot,NONE_ot,OSPR_ot,OTHER_ot,PHSP_ot,PIPL_ot,RAZO_ot,RBGU_ot,RBME_ot,REPH_ot,RNGR_ot,RNPH_ot,ROST_ot,RTLO_ot,SAGU_ot,SCSP_ot,SESP_ot,SEWH_ot,SHOR_ot,SONG_ot,SPSP_ot,SUSC_ot,SWSP_ot,TBMU_ot,TRES_ot,UNDO_ot,UNSH_ot,VESS_ot,WASP_ot,WHIM_ot,WWSC_ot,YBCH_ot,ABDU_co,ABFT_co,ALSP_co,AMCO_co,ARTE_co,ATPU_co,AWSD_co,BARS_co,BASH_co,BBPL_co,BLGU_co,BLKI_co,BLSC_co,BLSH_co,BLTE_co,BOGU_co,BRAN_co,BUSP_co,CANG_co,COEI_co,COGO_co,COLO_co,COMD_co,COME_co,COMU_co,COSH_co,COSP_co,COTE_co,DCCO_co,DOVE_co,DUSP_co,FIWH_co,FLYF_co,FOTE_co,GBBG_co,GBHE_co,GLGU_co,GRSE_co,GRSH_co,GRYE_co,GUSP_co,HAPO_co,HASE_co,HERG_co,HUWH_co,ICGU_co,JASP_co,LAGU_co,LAND_co,LBBG_co,LESP_co,LETE_co,LETU_co,LFPW_co,LOSP_co,LOTU_co,LTDU_co,LTJA_co,MADE_co,MASH_co,MESP_co,MIWH_co,MOBU_co,MOLA_co,NAWH_co,NOFU_co,NOGA_co,NONE_co,OSPR_co,OTHER_co,PAJA_co,PHSP_co,PIPL_co,POJA_co,RAZO_co,RBGU_co,RBME_co,REPH_co,RNGR_co,RNPH_co,ROST_co,RTLO_co,SAGU_co,SCSP_co,SESP_co,SEWH_co,SHOR_co,SHSP_co,SONG_co,SOSH_co,SPSP_co,SUSC_co,SWSP_co,TBMU_co,TESP_co,TRES_co,UNDO_co,UNSH_co,VESS_co,WASP_co,WHIM_co,WHSP_co,WISP_co,WWSC_co,YBCH_co,Weather,Visibility,Glare,Clouds,Beaufort,Comments
11/5/2013,nd,N1,0,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N3,nd,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N4,nd,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N5,0,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N6,nd,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N7,nd,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N8,nd,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2013,nd,N9,0,,n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
